,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
94,239705904,Dcard真的不管管一些境外勢力嗎,如題，最近Dcard上真的出現太多小粉紅了，Dcard真的不管管那些買帳號的翻牆仔嗎，有辦法連署起來，讓Dcard把它們的帳號收一收嗎⋯⋯有他們在的地方，真的很吵欸，啊如果有小粉紅先開噴，歡迎你各位檢,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:25:31.789000+00:00,6,1,"['中國', '小粉紅', 'Dcard']",閒聊,,[],Dcard真不管管一些境外勢力嗎如題最近Dcard上真出現太多小粉紅了Dcard真不管管那些買帳號翻牆仔嗎有辦法連署起來讓Dcard把它們帳號收一收嗎⋯⋯有他們在地方真很吵欸啊如果有小粉紅先開噴歡迎你各位檢,"['Dcard', '真', '不管', '管', '一些', '境外', '勢力', '嗎', '如題', '最近', 'Dcard', '上', '真', '出現', '太', '多', '小粉', '紅了', 'Dcard', '真', '不管', '管', '那些', '買', '帳號', '翻牆', '仔', '嗎', '有', '辦法', '連署', '起來', '讓', 'Dcard', '把', '它們', '帳號', '收一收', '嗎', '⋯', '⋯', '有', '他們', '在', '地方', '真', '很', '吵', '欸', '啊', '如果', '有', '小粉', '紅先開', '噴歡', '迎', '你', '各位', '檢']"
95,239705903,我被電影公司提告了！,細思極恐。起因是三月的一次LINE群組留言連結分享，我就被警方要求到案說明了。明明只是上網寫影評分享觀影心得，卻被提告「妨礙名譽」罪名，在前往台北刑大做完筆錄後，接下來幾個月還要去台北跑法院幫自己辯護,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:25:26.232000+00:00,35,133,"['電影', '觀後感', '影評', '法律', '時事']",閒聊,,[{'url': 'https://imgur.com/V3HhzF7.jpg'}],我被電影公司提告了細思極恐起因是三月一次LINE群組留言連結分享我就被警方要求到案說明了明明只是上網寫影評分享觀影心得卻被提告妨礙名譽罪名在前往台北刑大做完筆錄後接下來幾個月還要去台北跑法院幫自己辯護,"['我', '被', '電影', '公司', '提告', '了', '細思極', '恐起', '因', '是', '三月', '一次', 'LINE', '群組', '留言連結', '分享', '我', '就', '被', '警方', '要求', '到案', '說明', '了', '明明', '只是', '上網', '寫', '影評', '分享', '觀影', '心得', '卻', '被', '提告', '妨礙', '名譽', '罪名', '在', '前往', '台北', '刑大', '做', '完筆', '錄後接', '下來', '幾個', '月', '還要', '去', '台北', '跑', '法院', '幫', '自己', '辯護']"
96,239705900,喝酒臉超紅但嘴巴周圍變白🥵,網路上都找不到有跟我類似的案例⋯，想問問各位或你們身邊有沒有人是喝酒後臉會變紅但有某一區塊是皮膚色的⋯⋯⋯，每次喝酒後都是鼻子以下跟嘴巴圍一個圈是白的，其他超紅，應該光是想像就很不可思議⋯，‍️‍️,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:25:08.644000+00:00,1,0,"['喝酒', '喝醉', '嘴巴', '有趣']",閒聊,,[],喝酒臉超紅但嘴巴周圍變白🥵網路上都找不到有跟我類似案例⋯想問問各位或你們身邊有沒有人是喝酒後臉會變紅但有某一區塊是皮膚色⋯⋯⋯每次喝酒後都是鼻子以下跟嘴巴圍一個圈是白其他超紅應該光是想像就很不可思議⋯‍️‍️,"['喝酒', '臉超紅', '但', '嘴巴', '周圍', '變白', '🥵', '網', '路上', '都', '找', '不到', '有', '跟', '我類', '似案', '例', '⋯', '想', '問問', '各位', '或', '你們', '身邊', '有', '沒有', '人', '是', '喝酒', '後', '臉會', '變紅', '但有', '某一', '區塊', '是', '皮膚色', '⋯', '⋯', '⋯', '每次', '喝酒', '後', '都是', '鼻子', '以下', '跟', '嘴巴', '圍', '一個圈', '是', '白', '其他', '超紅', '應該', '光是', '想像', '就', '很', '不可思議', '⋯', '\u200d', '️', '\u200d', '️']"
97,239705897,詐騙集團,現在一堆詐騙崛起 為什麼需要詐騙呢？因為好賺啊！政府不重視 就算抓到了也不會判重刑 在這個社會有錢就是老大 真希望詐騙被抓到能夠判個重刑 不然真的搞的大家都往這條路走了 畢竟台灣教育失敗 打不過那就加,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:25:05.889000+00:00,1,2,"['詐騙集團', '時事']",閒聊,,[],詐騙集團現在一堆詐騙崛起為什麼需要詐騙呢因為好賺啊政府不重視就算抓到了也不會判重刑在這個社會有錢就是老大真希望詐騙被抓到能夠判個重刑不然真搞大家都往這條路走了畢竟台灣教育失敗打不過那就加,"['詐騙', '集團', '現在', '一堆', '詐騙', '崛起', '為什麼', '需要', '詐騙', '呢', '因為', '好賺', '啊', '政府', '不重', '視', '就算', '抓到', '了', '也', '不會', '判重刑', '在', '這個', '社會', '有', '錢', '就是', '老', '大真', '希望', '詐騙', '被', '抓', '到', '能夠', '判個', '重刑', '不然', '真', '搞', '大家', '都', '往', '這條', '路', '走', '了', '畢竟', '台灣', '教育', '失敗', '打', '不過', '那', '就', '加']"
98,239705894,抄襲不髒自己的手，高明,我是絕對相信小智的清白，大家別再說了,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:24:51.799000+00:00,1,0,['抄襲'],閒聊,,[],抄襲不髒自己手高明我是絕對相信小智清白大家別再說了,"['抄襲', '不', '髒', '自', '己', '手', '高', '明', '我', '是', '絕', '對', '相', '信', '小', '智', '清', '白', '大家', '別', '再說', '了']"
99,239705871,猛一看真不知道是哪個黨的候選人［新竹市］,以前的很好認，藍的就國民黨，綠的就民進黨，還有消失的？橘色親民黨。不知道是不是我的錯覺，今年好多候選人都是紅色、粉紅色，光看還猜不出來是誰家的（剛開始以為無黨籍）。後來發現，都是某黨的。我沒有要打廣告,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:21:03.858000+00:00,3,4,"['新竹市', '閒聊']",閒聊,,"[{'url': 'https://imgur.com/0nriwKz.jpg'}, {'url': 'https://imgur.com/JNWSgQ7.jpg'}, {'url': 'https://imgur.com/nEgw52L.jpg'}, {'url': 'https://imgur.com/PvnntQj.jpg'}, {'url': 'https://imgur.com/TDirBxS.jpg'}, {'url': 'https://imgur.com/xhpIjzO.jpg'}, {'url': 'https://imgur.com/H0cDwfe.jpg'}]",猛一看真不知道是哪個黨候選人［新竹市］以前很好認藍就國民黨綠就民進黨還有消失橘色親民黨不知道是不是我錯覺今年好多候選人都是紅色粉紅色光看還猜不出來是誰家剛開始以為無黨籍後來發現都是某黨我沒有要打廣告,"['猛一看', '真', '不知道', '是', '哪個', '黨', '候選人', '［', '新竹市', '］', '以前', '很', '好', '認藍', '就', '國民黨', '綠就民', '進黨', '還有', '消失', '橘色', '親民黨', '不知道', '是', '不是', '我', '錯覺', '今年', '好多', '候選人', '都是', '紅色', '粉紅色', '光看', '還猜', '不', '出來', '是', '誰', '家剛', '開始', '以', '為', '無黨籍', '後來', '發現', '都是', '某黨', '我', '沒有', '要', '打廣告']"
100,239705852,網紅鳳梨與柬埔寨的關係？,印象中網紅鳳梨當時因為勾惡跟連千毅吵架？鳳梨在影片中3：31提到：「東南亞、緬甸、柬埔寨、不是不給你動，他今天會開這個直播他都聯絡過北、中、南」我真的很好奇他聯絡那群跟所指東南亞柬埔寨跟緬甸的平時都是,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:16:54.100000+00:00,5,13,"['時事', '閒聊', '有趣', '台灣']",閒聊,,[],網紅鳳梨與柬埔寨關係印象中網紅鳳梨當時因為勾惡跟連千毅吵架鳳梨在影片中331提到東南亞緬甸柬埔寨不是不給你動他今天會開這個直播他都聯絡過北中南我真很好奇他聯絡那群跟所指東南亞柬埔寨跟緬甸平時都是,"['網紅鳳', '梨', '與', '柬埔寨', '關係', '印象', '中網', '紅鳳梨當時', '因為', '勾惡', '跟', '連千毅', '吵架', '鳳梨在', '影片', '中', '331', '提到', '東', '南亞', '緬甸', '柬埔寨', '不是', '不給', '你動', '他', '今', '天會', '開', '這個', '直播', '他', '都', '聯絡', '過北', '中南', '我', '真', '很', '好奇', '他', '聯絡', '那群', '跟', '所指', '東', '南亞', '柬埔寨', '跟', '緬甸', '平時', '都是']"
101,239705848,用個快篩用的那麼不確定,有誰可以告訴我這到底是有沒有中,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:16:06.978000+00:00,3,1,"['時事', '疫情', '請益']",閒聊,,[{'url': 'https://imgur.com/x9OXGkY.jpg'}],用個快篩用那麼不確定有誰可以告訴我這到底是有沒有中,"['用個', '快篩', '用', '那麼', '不確', '定有', '誰', '可以', '告訴', '我', '這', '到底', '是', '有', '沒有', '中']"
102,239705829,高中重考13年,看到這個文章，就想到我們台灣的Hello kitty姊，不知道他是否考上醫，還是說現在又要再拼一年,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:13:22.727000+00:00,7,15,"['高中', '重考', '閒聊', '大學']",閒聊,,"[{'url': 'https://imgur.com/gc3BcY7.jpg'}, {'url': 'https://imgur.com/k7eBo9p.jpg'}]",高中重考13年看到這個文章就想到我們台灣Hellokitty姊不知道他是否考上醫還是說現在又要再拼一年,"['高中', '重考', '13', '年', '看', '到', '這個', '文章', '就', '想到', '我們', '台灣', 'Hellokitty', '姊', '不知道', '他', '是', '否考', '上', '醫還', '是', '說', '現在', '又', '要', '再', '拼', '一年']"
103,239705824,猜猜這張圖上面，哪兩個人跟林智堅論文抄襲案有關？,一個是挺抄襲的！一個是幫忙抄襲的？民進黨真的很團結，連論文抄襲都能夠專業分工，難怪林智堅這種草包會選上新竹市長，還可以去桃園再選市長,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:12:28.735000+00:00,9,8,"['林智堅', '論文', '抄襲', '時事', '閒聊']",閒聊,,[{'url': 'https://imgur.com/GvNmTY9.jpg'}],猜猜這張圖上面哪兩個人跟林智堅論文抄襲案有關一個是挺抄襲一個是幫忙抄襲民進黨真很團結連論文抄襲都能夠專業分工難怪林智堅這種草包會選上新竹市長還可以去桃園再選市長,"['猜', '猜', '這張', '圖', '上面', '哪', '兩個', '人', '跟', '林智', '堅論', '文抄', '襲案', '有關', '一個', '是', '挺', '抄襲', '一個', '是', '幫忙', '抄襲民', '進黨', '真', '很', '團結', '連論', '文抄襲', '都', '能夠', '專業分工', '難怪', '林智堅', '這種', '草', '包會', '選上', '新', '竹', '市長', '還', '可以', '去', '桃園', '再選', '市長']"
104,239705823,馬的 差點被詐騙🥴 台灣也有壞人!!,如題，本文並未想要戰學校、職業或是其他巴拉巴拉的東西，只是最近看到柬埔寨的新聞，很心疼，結果反手我就差點也資助了詐騙公司。（留言如果說 甚麼我腦袋不清楚 對 我就爛），先講我的背景，不明講甚麼系但是也,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:12:14.792000+00:00,3,1,"['詐騙', '警示', '時事', '閒聊', '生活']",閒聊,,"[{'url': 'https://imgur.com/BiDWNVC.jpg'}, {'url': 'https://imgur.com/G5yqTzS.jpg'}, {'url': 'https://imgur.com/ggl4wRD.jpg'}, {'url': 'https://imgur.com/bLOQiu7.jpg'}, {'url': 'https://imgur.com/avu6A5f.jpg'}, {'url': 'https://imgur.com/D0cRQam.jpg'}, {'url': 'https://imgur.com/3aKxJiy.jpg'}, {'url': 'https://imgur.com/fxJQXhu.jpg'}]",馬差點被詐騙🥴台灣也有壞人如題本文並未想要戰學校職業或是其他巴拉巴拉東西只是最近看到柬埔寨新聞很心疼結果反手我就差點也資助了詐騙公司留言如果說甚麼我腦袋不清楚對我就爛先講我背景不明講甚麼系但是也,"['馬', '差點', '被', '詐', '騙', '🥴', '台灣', '也', '有', '壞人', '如題', '本文', '並未', '想要', '戰', '學校', '職業', '或是', '其他', '巴拉', '巴拉', '東西', '只是', '最近', '看', '到', '柬埔寨', '新聞', '很', '心疼', '結果', '反手', '我', '就', '差點', '也', '資助', '了', '詐', '騙', '公司', '留言', '如果說', '甚麼', '我', '腦袋', '不清楚', '對', '我', '就爛', '先講', '我', '背景', '不明', '講甚麼', '系', '但是', '也']"
105,239705799,你的井挖了沒？,每天為了工作與家庭日夜忙碌的你是否期待著人生下半場可以緩下腳步過自己嚮往的生活？​，​，有二個和尚住在相鄰的左右二座山上的廟裡，這二個和尚每天都會在同一時間下山去溪邊挑水，久而久之他們便成為妤朋友了。,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:05:51.317000+00:00,2,0,"['規劃', '人生', '目標', '經驗分享', '成長']",閒聊,,[{'url': 'https://imgur.com/79ne1ub.jpg'}],你井挖了沒每天為了工作與家庭日夜忙碌你是否期待著人生下半場可以緩下腳步過自己嚮往生活​​有二個和尚住在相鄰左右二座山上廟裡這二個和尚每天都會在同一下山去溪邊挑水久而久之他們便成為妤朋友了,"['你', '井', '挖', '了', '沒', '每天', '為', '了', '工作', '與', '家庭', '日夜', '忙碌', '你', '是', '否期', '待', '著', '人生', '下半場', '可以', '緩', '下腳', '步過', '自己', '嚮往', '生活', '\u200b', '\u200b', '有', '二個', '和尚', '住', '在', '相鄰', '左右', '二座', '山上', '廟裡', '這', '二個', '和尚', '每', '天都', '會', '在', '同一', '下山', '去溪邊', '挑水', '久而久之', '他們', '便成', '為', '妤', '朋友', '了']"
106,239705796,犯罪預防宣導,注意️，詐騙集團冒用 #衛福部重大特殊傳染病補助‼️，請民眾切勿點選連結&千萬別提供個資！！,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:05:14.606000+00:00,0,0,['宣導'],閒聊,,"[{'url': 'https://imgur.com/soqfgOl.jpg'}, {'url': 'https://imgur.com/d5aCDLW.jpg'}, {'url': 'https://imgur.com/gLzjela.jpg'}]",犯罪預防宣導注意️詐騙集團冒用衛福部重大特殊傳染病補助‼️請民眾切勿點選連結千萬別提供個資,"['犯罪', '預防', '宣導', '注意', '️', '詐騙', '集團', '冒用', '衛福部', '重大特殊', '傳染病', '補助', '‼', '️', '請民眾', '切勿', '點選連結', '千萬', '別提', '供個資']"
107,239705786,蔡EE開放同性婚姻不如開放紅燈區,如題，反正同性戀也不能生小孩 有沒有結婚又沒差，不開放紅燈區 整天抓一些為民服務的人，難怪不得民心 可憐啊整天講幹話的️,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:03:07.647000+00:00,2,0,"['開放', '同性婚姻']",閒聊,,[],蔡EE開放同性婚姻不如開放紅燈區如題反正同性戀也不能生小孩有沒有結婚又沒差不開放紅燈區整天抓一些為民服務人難怪不得民心可憐啊整天講幹話️,"['蔡', 'EE', '開放', '同性', '婚姻', '不如', '開放紅', '燈區', '如題', '反正', '同性戀', '也', '不能', '生', '小孩', '有', '沒有', '結婚', '又', '沒差', '不開', '放紅', '燈區', '整天', '抓', '一些', '為民', '服務人', '難怪', '不', '得民心', '可憐', '啊', '整天', '講幹話', '️']"
108,239705778,人口問題,我們台灣為什麼不把一些犯罪 重刑犯 8+9送去柬埔寨 這樣又可以解決人口問題 又可以解決監獄不足的問題 還能讓那些正在等待器官的人們得到救贖,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 03:01:43.897000+00:00,3,0,['時事'],閒聊,,[],人口問題我們台灣為什麼不把一些犯罪重刑犯89送去柬埔寨這樣又可以解決人口問題又可以解決監獄不足問題還能讓那些正在等待器官人們得到救贖,"['人口', '問題', '我們', '台灣', '為什麼', '不', '把', '一些', '犯罪', '重刑', '犯', '89', '送去', '柬埔寨', '這樣', '又', '可以', '解決', '人口', '問題', '又', '可以', '解決', '監獄', '不足', '問題', '還能', '讓', '那些', '正', '在', '等', '待', '器官', '人們', '得到', '救', '贖']"
109,239705745,說到柬埔寨怎能不提菲律賓，其實工作是一樣的,我引用的這篇文章來自「海外工作版」，詳細介紹了菲律賓博弈是怎樣的工作，可以先看一下，最近大家都在講柬埔寨，很少人講菲律賓，其實柬埔寨工作跟菲律賓工作一樣都是博彩，俗稱菠菜，就是線上賭場、線上娛樂城的意,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239296879.0,2022-08-15 02:56:42.458000+00:00,5,6,"['菲律賓', '博弈', '工作', '柬埔寨']",閒聊,#正職 不可告人的祕密：菲律賓博弈實際薪水,[{'url': 'https://imgur.com/GwEpSWk.jpg'}],說到柬埔寨怎能不提菲律賓其實工作是一樣我引用這篇文章來自海外工作版詳細介紹了菲律賓博弈是怎樣工作可以先看一下最近大家都在講柬埔寨很少人講菲律賓其實柬埔寨工作跟菲律賓工作一樣都是博彩俗稱菠菜就是線上賭場線上娛樂城意,"['說', '到', '柬埔寨', '怎能不', '提菲律賓', '其實', '工作', '是', '一樣', '我', '引用', '這篇', '文章', '來自', '海外', '工作', '版', '詳細', '介紹', '了', '菲律賓', '博弈', '是', '怎樣', '工作', '可以', '先看', '一下', '最近', '大家', '都', '在', '講柬埔寨', '很少', '人', '講菲律賓', '其實', '柬埔寨', '工作', '跟菲律賓', '工作', '一樣', '都是', '博彩', '俗稱', '菠菜', '就是', '線上', '賭場', '線', '上', '娛樂城', '意']"
110,239705744,找工作,最近持續找工作中，我媽看太多詐騙新聞竟然要我面試完就打給她還有說要一起去？會不會太誇張...，大家會怎麼拒絕呢？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:56:39.174000+00:00,2,0,['工作'],閒聊,,[],找工作最近持續找工作中我媽看太多詐騙新聞竟然要我面試完就打給她還有說要一起去會不會太誇張大家會怎麼拒絕呢,"['找', '工作', '最近', '持續', '找', '工作', '中', '我媽', '看', '太多詐', '騙', '新聞', '竟然', '要', '我', '面試', '完', '就', '打給', '她', '還有', '說', '要', '一起', '去', '會不會', '太誇', '張大', '家會', '怎麼', '拒絕', '呢']"
111,239705663,駕訓班之道駕路上不孤單,我又回來了！，我剛過完20歲生日，生日願望就是我要考過駕照！後天（8/17）就要考了！，這篇會集合我在道路駕駛的一些故事，還有我的心得。------------------------（◕ᴗ◕）---,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:43:54.277000+00:00,17,78,"['駕訓班', '駕照', '駕訓班教練', '閒聊']",閒聊,,[{'url': 'https://imgur.com/VfwqtYr.jpg'}],駕訓班之道駕路上不孤單我又回來了我剛過完20歲生日生日願望就是我要考過駕照後天817就要考了這篇會集合我在道路駕駛一些故事還有我心得◕ᴗ◕,"['駕訓班', '之', '道', '駕', '路上', '不', '孤單', '我', '又', '回來', '了', '我', '剛過', '完', '20', '歲', '生日生', '日願望', '就是', '我要', '考過', '駕照', '後天', '817', '就要', '考了', '這篇會', '集合', '我', '在', '道', '路', '駕駛', '一些', '故事', '還有', '我', '心得', '◕', 'ᴗ', '◕']"
112,239705595,尋找釣魚的朋友,對釣魚有興趣（真的釣魚！，之前有去過幾次溪釣（超級不專業的那種，希望可以找到一起釣魚的朋朋，或是有大師可以帶帶我🥹,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:31:01.148000+00:00,1,0,"['釣魚', '有趣', '大學']",閒聊,,[],尋找釣魚朋友對釣魚有興趣真釣魚之前有去過幾次溪釣超級不專業那種希望可以找到一起釣魚朋朋或是有大師可以帶帶我🥹,"['尋找', '釣魚', '朋友', '對', '釣魚', '有', '興趣', '真', '釣魚', '之前', '有', '去過', '幾次', '溪', '釣', '超級', '不', '專業', '那種', '希望', '可以', '找到', '一起', '釣魚', '朋朋', '或是', '有', '大師', '可以', '帶帶', '我', '\U0001f979']"
113,239705522,我不會同情去柬埔寨打工的人,幻想去柬埔寨打工就白癡啊，東南亞國家普遍很排華，還笨笨的跑過去，我是當地人我一定賣華人啊，不賣你賣誰？？？北七,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:18:37.349000+00:00,9,7,['柬埔寨'],閒聊,,[],我不會同情去柬埔寨打工人幻想去柬埔寨打工就白癡啊東南亞國家普遍很排華還笨笨跑過去我是當地人我一定賣華人啊不賣你賣誰北七,"['我', '不會', '同情', '去', '柬埔寨', '打', '工人', '幻想', '去', '柬埔寨', '打工', '就', '白', '癡', '啊', '東', '南亞', '國家', '普遍', '很', '排華', '還笨', '笨', '跑', '過去', '我', '是', '當地', '人', '我', '一定', '賣華人', '啊', '不', '賣', '你', '賣', '誰', '北七']"
114,239705504,柬埔寨詐騙集團的人 良心不會不安嗎？,1.你們詐騙別人 如果被父母知道 你要怎麼面對他們 怎麼解釋，2.你們詐騙別人 如果被老婆小孩知道 你要怎麼面對他們 怎麼解釋，3.你們詐騙別人 如果被同學朋友知道 你要怎麼面對他們 怎麼解釋，4.你,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:14:10.811000+00:00,9,3,"['柬埔寨', '詐騙集團', '良心']",閒聊,,[],柬埔寨詐騙集團人良心不會不安嗎1你們詐騙別人如果被父母知道你要怎麼面對他們怎麼解釋2你們詐騙別人如果被老婆小孩知道你要怎麼面對他們怎麼解釋3你們詐騙別人如果被同學朋友知道你要怎麼面對他們怎麼解釋4你,"['柬埔寨', '詐騙', '集團', '人良心', '不會', '不安', '嗎', '1', '你們', '詐騙', '別人', '如果', '被', '父母', '知道', '你', '要', '怎麼', '面對', '他們', '怎麼', '解釋', '2', '你們', '詐騙', '別人', '如果', '被', '老婆', '小孩', '知道', '你', '要', '怎麼', '面對', '他們', '怎麼', '解釋', '3', '你們', '詐騙', '別人', '如果', '被', '同學', '朋友', '知道', '你', '要', '怎麼', '面對', '他們', '怎麼', '解釋', '4', '你']"
115,239705494,睡覺手機會開靜音嗎？,如題，各位睡覺的時候手機會開靜音嗎？我習慣手機開靜音，起床才會關掉，剛拿到手機的時候也把震動聲都關掉，整支手機就是別人打過來你不注意看也沒發現的狀態，但被家人發現後就被罵了一頓，說什麼如果要找人找不到,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:11:47.163000+00:00,2,0,"['聲音', '睡覺', '閒聊', '靠北']",閒聊,,[],睡覺手機會開靜音嗎如題各位睡覺時候手機會開靜音嗎我習慣手機開靜音起床才會關掉剛拿到手機時候也把震動聲都關掉整支手機就是別人打過來你不注意看也沒發現狀態但被家人發現後就被罵了一頓說什麼如果要找人找不到,"['睡覺', '手機', '會', '開靜音', '嗎', '如題', '各位', '睡覺', '時候', '手機', '會', '開靜音', '嗎', '我', '習慣', '手機', '開靜音', '起床', '才', '會', '關掉', '剛拿到', '手機', '時候', '也', '把', '震動聲', '都', '關掉', '整支', '手機', '就是', '別人', '打過', '來', '你', '不', '注意', '看', '也', '沒', '發現', '狀態', '但', '被', '家人', '發現', '後', '就', '被', '罵', '了', '一頓', '說', '什麼', '如果', '要', '找', '人', '找', '不到']"
116,239705490,記者真好當（？,如圖，現在記者這麼好當嗎？將去年的新聞改個標題就能重新發稿（同一家），第一次看到會動的鮭魚壽司覺得新奇，而去找相關新聞 發現原來是去年發過的新聞…🫠,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:10:30.872000+00:00,1,0,"['記者', '閒聊']",閒聊,,[{'url': 'https://imgur.com/dOx1o00.jpg'}],記者真好當如圖現在記者這麼好當嗎將去年新聞改個標題就能重新發稿同一家第一次看到會動鮭魚壽司覺得新奇而去找相關新聞發現原來是去年發過新聞🫠,"['記者', '真好', '當如圖', '現在', '記者', '這麼', '好', '當嗎將', '去年', '新聞', '改個', '標題', '就', '能', '重新', '發稿', '同', '一家', '第', '一次', '看到', '會動', '鮭魚', '壽司', '覺得', '新奇', '而', '去', '找', '相關', '新聞', '發現', '原來', '是', '去年', '發過', '新聞', '\U0001fae0']"
117,239705488,諧音食物,卡拉雞腿堡可以用卡啦G取代 有沒有什麼食物可以用N取代的食物裡面的其中一個字,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:10:17.219000+00:00,2,0,"['食物', '蔬菜', '請益', '有趣']",閒聊,,[],諧音食物卡拉雞腿堡可以用卡啦G取代有沒有什麼食物可以用N取代食物裡面其中一個字,"['諧音', '食物', '卡拉', '雞腿堡', '可以', '用卡', '啦', 'G', '取代', '有', '沒有', '什麼', '食物', '可以', '用', 'N', '取代', '食物裡面', '其中', '一個', '字']"
118,239705483,友善闲聊，增进两地普通人之间的了解,提示：非台湾人，纯无聊+心情不太好，无政治动机。如果你不想单纯的嘴炮，只是对普通人在中国大陆的生活或其他地方感兴趣，可以留言，因为我只是一个普通人，所以学识见解有限，我恰好了解一些情况的话可以给你回答,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:09:07.882000+00:00,14,3,['閒聊'],閒聊,,[],友善闲聊增进两地普通人之间了解提示非台湾人纯无聊心情不太好无政治动机如果你不想单纯嘴炮只是对普通人在中国大陆生活或其他地方感兴趣可以留言因为我只是一个普通人所以学识见解有限我恰好了解一些情况话可以给你回答,"['友善', '闲聊', '增进', '两地', '普通', '人', '之间', '了解', '提示', '非', '台湾人', '纯无聊', '心情', '不太好', '无政治', '动机', '如果', '你', '不想', '单纯', '嘴炮', '只是', '对', '普通', '人', '在', '中国', '大陆', '生活', '或', '其他', '地方', '感兴趣', '可以', '留言', '因为', '我', '只是', '一个', '普通', '人', '所以', '学识', '见解', '有限', '我', '恰好', '了解', '一些', '情况', '话', '可以', '给', '你', '回答']"
119,239705461,你是廢物嗎,在IKEA的兒童玩具區，兒子看到一個馬戲團帳篷，開心的衝進去裡面玩，身後跟著一個男孩（後面簡稱屁孩），大約3、4年級吧，也跟著要進去，他旁邊的阿嬤跟他說：「不行辣，這是小孩在玩，你不能進去」屁孩：「為,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 02:04:12.994000+00:00,14,25,"['親子', '練功', '傻眼']",閒聊,,[],你是廢物嗎在IKEA兒童玩具區兒子看到一個馬戲團帳篷開心衝進去裡面玩身後跟著一個男孩後面簡稱屁孩大約34年級吧也跟著要進去他旁邊阿嬤跟他說不行辣這是小孩在玩你不能進去屁孩為,"['你', '是', '廢物', '嗎', '在', 'IKEA', '兒童玩具', '區', '兒子', '看到', '一個', '馬', '戲團', '帳篷', '開心', '衝進', '去', '裡面', '玩身', '後', '跟', '著', '一個男孩', '後面', '簡稱', '屁孩', '大約', '34', '年級', '吧', '也', '跟', '著要', '進去', '他', '旁邊', '阿', '嬤', '跟', '他', '說', '不行', '辣', '這是', '小孩', '在', '玩', '你', '不能', '進去', '屁孩為']"
120,239705392,柬埔寨救援人民買單？,政府已經多次呼籲不要前往柬埔寨！這些人不聽勸？也無視政府宣導！，現在外交部救到了，也讓他們回來台灣了！ 有沒有很感動？你我的稅金讓這9人免費搭了飛機。,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 01:49:46.905000+00:00,4,13,"['時事', '閒聊', '有趣', '生活', '台灣']",閒聊,,[],柬埔寨救援人民買單政府已經多次呼籲不要前往柬埔寨這些人不聽勸也無視政府宣導現在外交部救到了也讓他們回來台灣了有沒有很感動你我稅金讓這9人免費搭了飛機,"['柬埔寨', '救援', '人民', '買', '單政府', '已經', '多次', '呼籲', '不要', '前往', '柬埔寨', '這些', '人', '不', '聽', '勸', '也', '無視政府', '宣導', '現在', '外交部', '救到', '了', '也', '讓他', '們', '回來', '台灣', '了', '有', '沒有', '很', '感動', '你', '我', '稅金', '讓', '這', '9', '人', '免費', '搭', '了', '飛機']"
